Order;GroupID;CenterSize;kG;ClassSizes;Rank;Nilpotent;Solvable;DerivedLength;FittingDerivedLength;FittingSize;PrimeDivisors;CommutingProb;Ratio
45;45.2;45;45;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;45;[3,5];1.;1.
46;46.1;1;13;[1,2,2,2,2,2,2,2,2,2,2,2,23];3;false;true;2;1;23;[2,23];0.28260869565217389;3.5384615384615383
46;46.2;46;46;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;46;[2,23];1.;1.
47;47.1;47;47;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;47;[47];1.;1.
48;48.1;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.2;48;48;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;48;[2,3];1.;1.
48;48.3;1;8;[1,3,3,3,3,3,16,16];3;false;true;2;1;16;[2,3];0.16666666666666666;6.
48;48.4;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.5;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.6;2;15;[1,1,2,2,2,2,2,2,2,2,2,2,2,12,12];3;false;true;2;1;24;[2,3];0.3125;3.2000000000000002
48;48.7;2;15;[1,1,2,2,2,2,2,2,2,2,2,2,2,12,12];3;false;true;2;1;24;[2,3];0.3125;3.2000000000000002
48;48.8;2;15;[1,1,2,2,2,2,2,2,2,2,2,2,2,12,12];3;false;true;2;1;24;[2,3];0.3125;3.2000000000000002
48;48.9;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.10;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.11;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.12;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.13;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.14;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.15;2;12;[1,1,2,2,2,4,4,4,4,6,6,12];5;false;true;2;2;24;[2,3];0.25;4.
48;48.16;2;12;[1,1,2,2,2,4,4,4,4,6,6,12];5;false;true;2;2;24;[2,3];0.25;4.
48;48.17;2;12;[1,1,2,2,2,4,4,4,4,6,6,12];5;false;true;2;2;24;[2,3];0.25;4.
48;48.18;2;12;[1,1,2,2,2,4,4,4,4,6,6,12];5;false;true;2;2;24;[2,3];0.25;4.
48;48.19;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.20;48;48;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;48;[2,3];1.;1.
48;48.21;12;30;[1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;48;[2,3];0.625;1.6000000000000001
48;48.22;12;30;[1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;48;[2,3];0.625;1.6000000000000001
48;48.23;48;48;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;48;[2,3];1.;1.
48;48.24;12;30;[1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;48;[2,3];0.625;1.6000000000000001
48;48.25;6;21;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4];3;true;true;2;2;48;[2,3];0.4375;2.2857142857142856
48;48.26;6;21;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4];3;true;true;2;2;48;[2,3];0.4375;2.2857142857142856
48;48.27;6;21;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4];3;true;true;2;2;48;[2,3];0.4375;2.2857142857142856
48;48.28;2;8;[1,1,6,6,6,8,8,12];4;false;true;4;2;8;[2,3];0.16666666666666666;6.
48;48.29;2;8;[1,1,6,6,6,8,8,12];4;false;true;4;2;8;[2,3];0.16666666666666666;6.
48;48.30;2;10;[1,1,3,3,6,6,6,6,8,8];4;false;true;3;1;8;[2,3];0.20833333333333334;4.7999999999999998
48;48.31;4;16;[1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4];3;false;true;2;1;16;[2,3];0.33333333333333331;3.
48;48.32;4;14;[1,1,1,1,4,4,4,4,4,4,4,4,6,6];3;false;true;3;2;16;[2,3];0.29166666666666669;3.4285714285714284
48;48.33;4;14;[1,1,1,1,4,4,4,4,4,4,4,4,6,6];3;false;true;3;2;16;[2,3];0.29166666666666669;3.4285714285714284
48;48.34;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.35;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.36;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.37;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.38;2;15;[1,1,2,2,2,2,2,3,3,4,4,4,6,6,6];5;false;true;2;2;24;[2,3];0.3125;3.2000000000000002
48;48.39;2;15;[1,1,2,2,2,2,2,3,3,4,4,4,6,6,6];5;false;true;2;2;24;[2,3];0.3125;3.2000000000000002
48;48.40;2;15;[1,1,2,2,2,2,2,3,3,4,4,4,6,6,6];5;false;true;2;2;24;[2,3];0.3125;3.2000000000000002
48;48.41;2;15;[1,1,2,2,2,2,2,3,3,4,4,4,6,6,6];5;false;true;2;2;24;[2,3];0.3125;3.2000000000000002
48;48.42;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.43;4;18;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,6,6,6,6];3;false;true;2;1;24;[2,3];0.375;2.6666666666666665
48;48.44;48;48;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;48;[2,3];1.;1.
48;48.45;12;30;[1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;48;[2,3];0.625;1.6000000000000001
48;48.46;12;30;[1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;48;[2,3];0.625;1.6000000000000001
48;48.47;12;30;[1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;48;[2,3];0.625;1.6000000000000001
48;48.48;2;10;[1,1,3,3,6,6,6,6,8,8];4;false;true;3;1;8;[2,3];0.20833333333333334;4.7999999999999998
48;48.49;4;16;[1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4];3;false;true;2;1;16;[2,3];0.33333333333333331;3.
48;48.50;1;8;[1,3,3,3,3,3,16,16];3;false;true;2;1;16;[2,3];0.16666666666666666;6.
48;48.51;8;24;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3];3;false;true;2;1;24;[2,3];0.5;2.
48;48.52;48;48;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;48;[2,3];1.;1.
49;49.1;49;49;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;49;[7];1.;1.
49;49.2;49;49;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;49;[7];1.;1.
50;50.1;1;14;[1,2,2,2,2,2,2,2,2,2,2,2,2,25];3;false;true;2;1;25;[2,5];0.28000000000000003;3.5714285714285712
50;50.2;50;50;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;50;[2,5];1.;1.
50;50.3;5;20;[1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5];3;false;true;2;1;25;[2,5];0.40000000000000002;2.5
50;50.4;1;14;[1,2,2,2,2,2,2,2,2,2,2,2,2,25];3;false;true;2;1;25;[2,5];0.28000000000000003;3.5714285714285712
50;50.5;50;50;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;50;[2,5];1.;1.
51;51.1;51;51;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;51;[3,17];1.;1.
52;52.1;2;16;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,13,13];3;false;true;2;1;26;[2,13];0.30769230769230771;3.25
52;52.2;52;52;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;52;[2,13];1.;1.
52;52.3;1;7;[1,4,4,4,13,13,13];3;false;true;2;1;13;[2,13];0.13461538461538461;7.4285714285714288
52;52.4;2;16;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,13,13];3;false;true;2;1;26;[2,13];0.30769230769230771;3.25
52;52.5;52;52;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;52;[2,13];1.;1.
53;53.1;53;53;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;53;[53];1.;1.
54;54.1;1;15;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,27];3;false;true;2;1;27;[2,3];0.27777777777777779;3.6000000000000001
54;54.2;54;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;54;[2,3];1.;1.
54;54.3;3;18;[1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9];3;false;true;2;1;27;[2,3];0.33333333333333331;3.
54;54.4;9;27;[1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3];3;false;true;2;1;27;[2,3];0.5;2.
54;54.5;1;10;[1,2,3,3,6,6,6,9,9,9];5;false;true;2;2;27;[2,3];0.18518518518518517;5.4000000000000004
54;54.6;1;10;[1,2,3,3,6,6,6,9,9,9];5;false;true;2;2;27;[2,3];0.18518518518518517;5.4000000000000004
54;54.7;1;15;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,27];3;false;true;2;1;27;[2,3];0.27777777777777779;3.6000000000000001
54;54.8;3;10;[1,1,1,6,6,6,6,9,9,9];3;false;true;3;2;27;[2,3];0.18518518518518517;5.4000000000000004
54;54.9;54;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;54;[2,3];1.;1.
54;54.10;6;22;[1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];2;true;true;2;2;54;[2,3];0.40740740740740738;2.4545454545454546
54;54.11;6;22;[1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3];2;true;true;2;2;54;[2,3];0.40740740740740738;2.4545454545454546
54;54.12;9;27;[1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3];3;false;true;2;1;27;[2,3];0.5;2.
54;54.13;3;18;[1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9];3;false;true;2;1;27;[2,3];0.33333333333333331;3.
54;54.14;1;15;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,27];3;false;true;2;1;27;[2,3];0.27777777777777779;3.6000000000000001
54;54.15;54;54;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;54;[2,3];1.;1.
55;55.1;1;7;[1,5,5,11,11,11,11];3;false;true;2;1;11;[5,11];0.12727272727272726;7.8571428571428568
55;55.2;55;55;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;55;[5,11];1.;1.
56;56.1;4;20;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7];3;false;true;2;1;28;[2,7];0.35714285714285715;2.7999999999999998
56;56.2;56;56;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;56;[2,7];1.;1.
56;56.3;2;17;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14];3;false;true;2;1;28;[2,7];0.30357142857142855;3.2941176470588234
56;56.4;4;20;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7];3;false;true;2;1;28;[2,7];0.35714285714285715;2.7999999999999998
56;56.5;2;17;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14];3;false;true;2;1;28;[2,7];0.30357142857142855;3.2941176470588234
56;56.6;4;20;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7];3;false;true;2;1;28;[2,7];0.35714285714285715;2.7999999999999998
56;56.7;2;17;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14];3;false;true;2;1;28;[2,7];0.30357142857142855;3.2941176470588234
56;56.8;56;56;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;56;[2,7];1.;1.
56;56.9;14;35;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;56;[2,7];0.625;1.6000000000000001
56;56.10;14;35;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;56;[2,7];0.625;1.6000000000000001
56;56.11;1;8;[1,7,8,8,8,8,8,8];3;false;true;2;1;8;[2,7];0.14285714285714285;7.
56;56.12;4;20;[1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7];3;false;true;2;1;28;[2,7];0.35714285714285715;2.7999999999999998
56;56.13;56;56;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;56;[2,7];1.;1.
57;57.1;1;9;[1,3,3,3,3,3,3,19,19];3;false;true;2;1;19;[3,19];0.15789473684210525;6.333333333333333
57;57.2;57;57;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;57;[3,19];1.;1.
58;58.1;1;16;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29];3;false;true;2;1;29;[2,29];0.27586206896551724;3.625
58;58.2;58;58;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;58;[2,29];1.;1.
59;59.1;59;59;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;59;[59];1.;1.
60;60.1;10;30;[1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3];3;false;true;2;1;30;[2,3,5];0.5;2.
60;60.2;6;24;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5];3;false;true;2;1;30;[2,3,5];0.40000000000000002;2.5
60;60.3;2;18;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15];3;false;true;2;1;30;[2,3,5];0.29999999999999999;3.3333333333333335
60;60.4;60;60;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;60;[2,3,5];1.;1.
60;60.5;1;5;[1,12,12,15,20];4;false;false;0;0;1;[2,3,5];0.083333333333333329;12.
60;60.6;3;15;[1,1,1,4,4,4,5,5,5,5,5,5,5,5,5];3;false;true;2;1;15;[2,3,5];0.25;4.
60;60.7;1;9;[1,2,4,4,4,5,10,15,15];6;false;true;2;1;15;[2,3,5];0.14999999999999999;6.666666666666667
60;60.8;1;12;[1,2,2,2,3,4,4,5,6,6,10,15];8;false;true;2;1;15;[2,3,5];0.20000000000000001;5.
60;60.9;5;20;[1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4];3;false;true;2;1;20;[2,3,5];0.33333333333333331;3.
60;60.10;6;24;[1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5];3;false;true;2;1;30;[2,3,5];0.40000000000000002;2.5
60;60.11;10;30;[1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3];3;false;true;2;1;30;[2,3,5];0.5;2.
60;60.12;2;18;[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15];3;false;true;2;1;30;[2,3,5];0.29999999999999999;3.3333333333333335
60;60.13;60;60;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;60;[2,3,5];1.;1.
61;61.1;61;61;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;61;[61];1.;1.
62;62.1;1;17;[1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31];3;false;true;2;1;31;[2,31];0.27419354838709675;3.6470588235294117
62;62.2;62;62;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;62;[2,31];1.;1.
63;63.1;3;15;[1,1,1,3,3,3,3,3,3,7,7,7,7,7,7];3;false;true;2;1;21;[3,7];0.23809523809523808;4.2000000000000002
63;63.2;63;63;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;63;[3,7];1.;1.
63;63.3;3;15;[1,1,1,3,3,3,3,3,3,7,7,7,7,7,7];3;false;true;2;1;21;[3,7];0.23809523809523808;4.2000000000000002
63;63.4;63;63;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;63;[3,7];1.;1.
64;64.1;64;64;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;64;[2];1.;1.
64;64.2;64;64;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];1;true;true;1;1;64;[2];1.;1.
64;64.3;16;40;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;64;[2];0.625;1.6000000000000001
64;64.4;4;22;[1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.34375;2.9090909090909092
64;64.5;4;22;[1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.34375;2.9090909090909092
64;64.6;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.7;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.8;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.9;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.10;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.11;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.12;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.13;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.14;4;19;[1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,8,8];4;true;true;2;2;64;[2];0.296875;3.3684210526315788
64;64.15;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.16;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.17;16;40;[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2];2;true;true;2;2;64;[2];0.625;1.6000000000000001
64;64.18;4;22;[1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.34375;2.9090909090909092
64;64.19;4;22;[1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.34375;2.9090909090909092
64;64.20;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.21;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.22;8;28;[1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.4375;2.2857142857142856
64;64.23;4;22;[1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4];3;true;true;2;2;64;[2];0.34375;2.9090909090909092
